diet_tag,ingredient_type,ingredient,ingredient_share,country_of_origin,custom_yield_kg_ha
diet_kid_goat_male_meat_replacement_stall,forage,straw_cereals_wheat_and_barley,6.48,,
diet_kid_goat_male_meat_replacement_stall,forage,ryegrass_fresh_second,0,,
diet_kid_goat_male_meat_replacement_stall,forage,ryegrass_fresh_third,0,,
diet_kid_goat_male_meat_replacement_stall,forage,ryegrass_fresh_fourth,0,,
diet_kid_goat_male_meat_replacement_stall,forage,ryegrass_hay_third,93.52,,
diet_kid_goat_male_meat_replacement_stall,forage,alfalfa_hay_first,0,,
diet_kid_goat_male_meat_replacement_stall,milk,goat_breast_milk,100,,
diet_kid_goat_male_meat_replacement_pasture,concentrate,skimmed_milk,0.87,,
diet_kid_goat_male_meat_replacement_pasture,concentrate,Vitamin/mineral_supplement,2.79,,
diet_kid_goat_male_meat_replacement_pasture,concentrate,molasses_beet,0,,
diet_kid_goat_male_meat_replacement_pasture,concentrate,lupin_australian,0,,
diet_kid_goat_male_meat_replacement_pasture,concentrate,soybean_hulls_12_cp,6.01,,
diet_kid_goat_male_meat_replacement_pasture,concentrate,palm_oil,1.12,,
diet_kid_goat_male_meat_replacement_pasture,concentrate,corn_gluten_feed_20_5_cp,0,,
diet_kid_goat_male_meat_replacement_pasture,concentrate,sunflower_seed,5.65,,
diet_kid_goat_male_meat_replacement_pasture,concentrate,wheat_bran_20_starch,7.38,,
diet_kid_goat_male_meat_replacement_pasture,concentrate,soybean_meal_47_cp,10.4,,
diet_kid_goat_male_meat_replacement_pasture,concentrate,wheat_soft_national_12_9_cp,21.03,Spain,
diet_kid_goat_male_meat_replacement_pasture,concentrate,barley_2_rows_national_11_3_cp,22.09,Spain,
diet_kid_goat_male_meat_replacement_pasture,concentrate,oats,0,,
diet_kid_goat_male_meat_replacement_pasture,concentrate,corn_national,16.69,Spain,
diet_kid_goat_male_meat_replacement_pasture,concentrate,beet_pulp_4_ash,2.51,,
diet_kid_goat_male_meat_replacement_pasture,concentrate,horse_bean_white_flower_variety,0,,
diet_kid_goat_male_meat_replacement_pasture,concentrate,cotton_seed_whole,0,,
diet_kid_goat_male_meat_replacement_pasture,concentrate,barley_ddgs,3.45,,
diet_kid_goat_male_meat_replacement_pasture,forage,straw_cereals_wheat_and_barley,0,,
diet_kid_goat_male_meat_replacement_pasture,forage,ryegrass_fresh_second,0,,
diet_kid_goat_male_meat_replacement_pasture,forage,ryegrass_fresh_third,58.45,,
diet_kid_goat_male_meat_replacement_pasture,forage,ryegrass_fresh_fourth,41.55,,
diet_kid_goat_male_meat_replacement_pasture,forage,ryegrass_hay_third,0,,
diet_kid_goat_male_meat_replacement_pasture,forage,alfalfa_hay_first,0,,
diet_kid_goat_male_meat_replacement_pasture,milk,goat_breast_milk,100,,
diet_mature_goat_male_dairy_stall,concentrate,skimmed_milk,0,,
diet_mature_goat_male_dairy_stall,concentrate,Vitamin/mineral_supplement,2.8,,
diet_mature_goat_male_dairy_stall,concentrate,molasses_beet,0,,
diet_mature_goat_male_dairy_stall,concentrate,lupin_australian,0,,
diet_mature_goat_male_dairy_stall,concentrate,soybean_hulls_12_cp,5.98,,
diet_mature_goat_male_dairy_stall,concentrate,palm_oil,1.12,,
diet_mature_goat_male_dairy_stall,concentrate,corn_gluten_feed_20_5_cp,0,,
diet_mature_goat_male_dairy_stall,concentrate,sunflower_seed,5.27,,
diet_mature_goat_male_dairy_stall,concentrate,wheat_bran_20_starch,19.65,,
diet_mature_goat_male_dairy_stall,concentrate,soybean_meal_47_cp,7.89,,
diet_mature_goat_male_dairy_stall,concentrate,wheat_soft_national_12_9_cp,15.07,Spain,
diet_mature_goat_male_dairy_stall,concentrate,barley_2_rows_national_11_3_cp,25.18,Spain,
diet_mature_goat_male_dairy_stall,concentrate,oats,0,,
diet_mature_goat_male_dairy_stall,concentrate,corn_national,14.52,Spain,
diet_mature_goat_male_dairy_stall,concentrate,beet_pulp_4_ash,2.52,,
diet_mature_goat_male_dairy_stall,concentrate,horse_bean_white_flower_variety,0,,
diet_mature_goat_male_dairy_stall,concentrate,cotton_seed_whole,0,,
diet_mature_goat_male_dairy_stall,concentrate,barley_ddgs,0,,
diet_mature_goat_male_dairy_stall,forage,straw_cereals_wheat_and_barley,0,,
diet_mature_goat_male_dairy_stall,forage,ryegrass_fresh_second,0,,
diet_mature_goat_male_dairy_stall,forage,ryegrass_fresh_third,0,,
diet_mature_goat_male_dairy_stall,forage,ryegrass_fresh_fourth,0,,
diet_mature_goat_male_dairy_stall,forage,ryegrass_hay_third,100,,
diet_mature_goat_male_dairy_stall,forage,alfalfa_hay_first,0,,
diet_mature_goat_male_dairy_stall,milk,goat_breast_milk,0,,
diet_mature_goat_male_dairy_pasture,concentrate,skimmed_milk,0,,
diet_mature_goat_male_dairy_pasture,concentrate,Vitamin/mineral_supplement,2.8,,
diet_mature_goat_male_dairy_pasture,concentrate,molasses_beet,0,,
diet_mature_goat_male_dairy_pasture,concentrate,lupin_australian,0,,
diet_mature_goat_male_dairy_pasture,concentrate,soybean_hulls_12_cp,5.98,,
diet_mature_goat_male_dairy_pasture,concentrate,palm_oil,1.12,,
diet_mature_goat_male_dairy_pasture,concentrate,corn_gluten_feed_20_5_cp,0,,
diet_mature_goat_male_dairy_pasture,concentrate,sunflower_seed,5.27,,
diet_mature_goat_male_dairy_pasture,concentrate,wheat_bran_20_starch,19.65,,
diet_mature_goat_male_dairy_pasture,concentrate,soybean_meal_47_cp,7.89,,
diet_mature_goat_male_dairy_pasture,concentrate,wheat_soft_national_12_9_cp,15.07,Spain,
diet_mature_goat_male_dairy_pasture,concentrate,barley_2_rows_national_11_3_cp,25.18,Spain,
diet_mature_goat_male_dairy_pasture,concentrate,oats,0,,
diet_mature_goat_male_dairy_pasture,concentrate,corn_national,14.52,Spain,
diet_mature_goat_male_dairy_pasture,concentrate,beet_pulp_4_ash,2.52,,
diet_mature_goat_male_dairy_pasture,concentrate,horse_bean_white_flower_variety,0,,
diet_mature_goat_male_dairy_pasture,concentrate,cotton_seed_whole,0,,
diet_mature_goat_male_dairy_pasture,concentrate,barley_ddgs,0,,
diet_mature_goat_male_dairy_pasture,forage,straw_cereals_wheat_and_barley,0,,
diet_mature_goat_male_dairy_pasture,forage,ryegrass_fresh_second,0,,
diet_mature_goat_male_dairy_pasture,forage,ryegrass_fresh_third,69.74,,
diet_mature_goat_male_dairy_pasture,forage,ryegrass_fresh_fourth,25,,
diet_mature_goat_male_dairy_pasture,forage,ryegrass_hay_third,0,,
diet_mature_goat_male_dairy_pasture,forage,alfalfa_hay_first,5.26,,
diet_mature_goat_male_dairy_pasture,milk,goat_breast_milk,0,,
diet_mature_goat_male_meat_stall,concentrate,skimmed_milk,0,,
diet_mature_goat_male_meat_stall,concentrate,Vitamin/mineral_supplement,2.8,,
diet_mature_goat_male_meat_stall,concentrate,molasses_beet,0,,
diet_mature_goat_male_meat_stall,concentrate,lupin_australian,0,,
diet_mature_goat_male_meat_stall,concentrate,soybean_hulls_12_cp,5.98,,
diet_mature_goat_male_meat_stall,concentrate,palm_oil,1.12,,
diet_mature_goat_male_meat_stall,concentrate,corn_gluten_feed_20_5_cp,0,,
diet_mature_goat_male_meat_stall,concentrate,sunflower_seed,5.27,,
diet_mature_goat_male_meat_stall,concentrate,wheat_bran_20_starch,19.65,,
diet_mature_goat_male_meat_stall,concentrate,soybean_meal_47_cp,7.89,,
diet_mature_goat_male_meat_stall,concentrate,wheat_soft_national_12_9_cp,15.07,Spain,
diet_mature_goat_male_meat_stall,concentrate,barley_2_rows_national_11_3_cp,25.18,Spain,
diet_mature_goat_male_meat_stall,concentrate,oats,0,,
diet_mature_goat_male_meat_stall,concentrate,corn_national,14.52,Spain,
diet_mature_goat_male_meat_stall,concentrate,beet_pulp_4_ash,2.52,,
diet_mature_goat_male_meat_stall,concentrate,horse_bean_white_flower_variety,0,,
diet_mature_goat_male_meat_stall,concentrate,cotton_seed_whole,0,,
diet_mature_goat_male_meat_stall,concentrate,barley_ddgs,0,,
diet_mature_goat_male_meat_stall,forage,straw_cereals_wheat_and_barley,0,,
diet_mature_goat_male_meat_stall,forage,ryegrass_fresh_second,0,,
diet_mature_goat_male_meat_stall,forage,ryegrass_fresh_third,0,,
diet_mature_goat_male_meat_stall,forage,ryegrass_fresh_fourth,0,,
diet_mature_goat_male_meat_stall,forage,ryegrass_hay_third,100,,
diet_mature_goat_male_meat_stall,forage,alfalfa_hay_first,0,,
diet_mature_goat_male_meat_stall,milk,goat_breast_milk,0,,
diet_mature_goat_male_meat_pasture,concentrate,skimmed_milk,0,,
diet_mature_goat_male_meat_pasture,concentrate,Vitamin/mineral_supplement,2.8,,
diet_mature_goat_male_meat_pasture,concentrate,molasses_beet,0,,
diet_mature_goat_male_meat_pasture,concentrate,lupin_australian,0,,
diet_mature_goat_male_meat_pasture,concentrate,soybean_hulls_12_cp,5.98,,
diet_mature_goat_male_meat_pasture,concentrate,palm_oil,1.12,,
diet_mature_goat_male_meat_pasture,concentrate,corn_gluten_feed_20_5_cp,0,,
diet_mature_goat_male_meat_pasture,concentrate,sunflower_seed,5.27,,
diet_mature_goat_male_meat_pasture,concentrate,wheat_bran_20_starch,19.65,,
diet_mature_goat_male_meat_pasture,concentrate,soybean_meal_47_cp,7.89,,
diet_mature_goat_male_meat_pasture,concentrate,wheat_soft_national_12_9_cp,15.07,Spain,
diet_mature_goat_male_meat_pasture,concentrate,barley_2_rows_national_11_3_cp,25.18,Spain,
diet_mature_goat_male_meat_pasture,concentrate,oats,0,,
diet_mature_goat_male_meat_pasture,concentrate,corn_national,14.52,Spain,
diet_mature_goat_male_meat_pasture,concentrate,beet_pulp_4_ash,2.52,,
diet_mature_goat_male_meat_pasture,concentrate,horse_bean_white_flower_variety,0,,
diet_mature_goat_male_meat_pasture,concentrate,cotton_seed_whole,0,,
diet_mature_goat_male_meat_pasture,concentrate,barley_ddgs,0,,
diet_mature_goat_male_meat_pasture,forage,straw_cereals_wheat_and_barley,0,,
diet_mature_goat_male_meat_pasture,forage,ryegrass_fresh_second,0,,
diet_mature_goat_male_meat_pasture,forage,ryegrass_fresh_third,69.74,,
diet_mature_goat_male_meat_pasture,forage,ryegrass_fresh_fourth,25,,
diet_mature_goat_male_meat_pasture,forage,ryegrass_hay_third,0,,
diet_mature_goat_male_meat_pasture,forage,alfalfa_hay_first,5.26,,
diet_mature_goat_male_meat_pasture,milk,goat_breast_milk,0,,
diet_kid_goat_female_dairy_replacement_stall,concentrate,skimmed_milk,1.31,,
diet_kid_goat_female_dairy_replacement_stall,concentrate,Vitamin/mineral_supplement,2.8,,
diet_kid_goat_female_dairy_replacement_stall,concentrate,molasses_beet,0,,
diet_kid_goat_female_dairy_replacement_stall,concentrate,lupin_australian,0,,
diet_kid_goat_female_dairy_replacement_stall,concentrate,soybean_hulls_12_cp,4.53,,
diet_kid_goat_female_dairy_replacement_stall,concentrate,palm_oil,1.12,,
diet_kid_goat_female_dairy_replacement_stall,concentrate,corn_gluten_feed_20_5_cp,0,,
diet_kid_goat_female_dairy_replacement_stall,concentrate,sunflower_seed,4.26,,
diet_kid_goat_female_dairy_replacement_stall,concentrate,wheat_bran_20_starch,6.17,,
diet_kid_goat_female_dairy_replacement_stall,concentrate,soybean_meal_47_cp,13.19,,
diet_kid_goat_female_dairy_replacement_stall,concentrate,wheat_soft_national_12_9_cp,21.55,Spain,
diet_kid_goat_female_dairy_replacement_stall,concentrate,barley_2_rows_national_11_3_cp,22.12,Spain,
diet_kid_goat_female_dairy_replacement_stall,concentrate,oats,0,,
diet_kid_goat_female_dairy_replacement_stall,concentrate,corn_national,17.84,Spain,
diet_kid_goat_female_dairy_replacement_stall,concentrate,beet_pulp_4_ash,2.51,,
diet_kid_goat_female_dairy_replacement_stall,concentrate,horse_bean_white_flower_variety,0,,
diet_kid_goat_female_dairy_replacement_stall,concentrate,cotton_seed_whole,0,,
diet_kid_goat_female_dairy_replacement_stall,concentrate,barley_ddgs,2.6,,
diet_kid_goat_female_dairy_replacement_stall,forage,straw_cereals_wheat_and_barley,12.21,,
diet_kid_goat_female_dairy_replacement_stall,forage,ryegrass_fresh_second,0,,
diet_kid_goat_female_dairy_replacement_stall,forage,ryegrass_fresh_third,0,,
diet_kid_goat_female_dairy_replacement_stall,forage,ryegrass_fresh_fourth,0,,
diet_kid_goat_female_dairy_replacement_stall,forage,ryegrass_hay_third,48.77,,
diet_kid_goat_female_dairy_replacement_stall,forage,alfalfa_hay_first,39.02,,
diet_kid_goat_female_dairy_replacement_stall,milk,goat_breast_milk,100,,
diet_kid_goat_female_dairy_replacement_pasture,concentrate,skimmed_milk,1.05,,
diet_kid_goat_female_dairy_replacement_pasture,concentrate,Vitamin/mineral_supplement,2.79,,
diet_kid_goat_female_dairy_replacement_pasture,concentrate,molasses_beet,0,,
diet_kid_goat_female_dairy_replacement_pasture,concentrate,lupin_australian,0,,
diet_kid_goat_female_dairy_replacement_pasture,concentrate,soybean_hulls_12_cp,5.42,,
diet_kid_goat_female_dairy_replacement_pasture,concentrate,palm_oil,1.12,,
diet_kid_goat_female_dairy_replacement_pasture,concentrate,corn_gluten_feed_20_5_cp,0,,
diet_kid_goat_female_dairy_replacement_pasture,concentrate,sunflower_seed,5.09,,
diet_kid_goat_female_dairy_replacement_pasture,concentrate,wheat_bran_20_starch,6.9,,
diet_kid_goat_female_dairy_replacement_pasture,concentrate,soybean_meal_47_cp,11.51,,
diet_kid_goat_female_dairy_replacement_pasture,concentrate,wheat_soft_national_12_9_cp,21.24,Spain,
diet_kid_goat_female_dairy_replacement_pasture,concentrate,barley_2_rows_national_11_3_cp,22.1,Spain,
diet_kid_goat_female_dairy_replacement_pasture,concentrate,oats,0,,
diet_kid_goat_female_dairy_replacement_pasture,concentrate,corn_national,17.15,Spain,
diet_kid_goat_female_dairy_replacement_pasture,concentrate,beet_pulp_4_ash,2.51,,
diet_kid_goat_female_dairy_replacement_pasture,concentrate,horse_bean_white_flower_variety,0,,
diet_kid_goat_female_dairy_replacement_pasture,concentrate,cotton_seed_whole,0,,
diet_kid_goat_female_dairy_replacement_pasture,concentrate,barley_ddgs,3.11,,
diet_kid_goat_female_dairy_replacement_pasture,forage,straw_cereals_wheat_and_barley,30.3,,
diet_kid_goat_female_dairy_replacement_pasture,forage,ryegrass_fresh_second,24.24,,
diet_kid_goat_female_dairy_replacement_pasture,forage,ryegrass_fresh_third,15.15,,
diet_kid_goat_female_dairy_replacement_pasture,forage,ryegrass_fresh_fourth,30.3,,
diet_kid_goat_female_dairy_replacement_pasture,forage,ryegrass_hay_third,0,,
diet_kid_goat_female_dairy_replacement_pasture,forage,alfalfa_hay_first,0,,
diet_kid_goat_female_dairy_replacement_pasture,milk,goat_breast_milk,100,,
diet_kid_goat_female_meat_replacement_stall,concentrate,skimmed_milk,0.87,,
diet_kid_goat_female_meat_replacement_stall,concentrate,Vitamin/mineral_supplement,2.79,,
diet_kid_goat_female_meat_replacement_stall,concentrate,molasses_beet,0,,
diet_kid_goat_female_meat_replacement_stall,concentrate,lupin_australian,0,,
diet_kid_goat_female_meat_replacement_stall,concentrate,soybean_hulls_12_cp,6.01,,
diet_kid_goat_female_meat_replacement_stall,concentrate,palm_oil,1.12,,
diet_kid_goat_female_meat_replacement_stall,concentrate,corn_gluten_feed_20_5_cp,0,,
diet_kid_goat_female_meat_replacement_stall,concentrate,sunflower_seed,5.65,,
diet_kid_goat_female_meat_replacement_stall,concentrate,wheat_bran_20_starch,7.38,,
diet_kid_goat_female_meat_replacement_stall,concentrate,soybean_meal_47_cp,10.4,,
diet_kid_goat_female_meat_replacement_stall,concentrate,wheat_soft_national_12_9_cp,21.03,Spain,
diet_kid_goat_female_meat_replacement_stall,concentrate,barley_2_rows_national_11_3_cp,22.09,Spain,
diet_kid_goat_female_meat_replacement_stall,concentrate,oats,0,,
diet_kid_goat_female_meat_replacement_stall,concentrate,corn_national,16.69,Spain,
diet_kid_goat_female_meat_replacement_stall,concentrate,beet_pulp_4_ash,2.51,,
diet_kid_goat_female_meat_replacement_stall,concentrate,horse_bean_white_flower_variety,0,,
diet_kid_goat_female_meat_replacement_stall,concentrate,cotton_seed_whole,0,,
diet_kid_goat_female_meat_replacement_stall,concentrate,barley_ddgs,3.45,,
diet_kid_goat_female_meat_replacement_stall,forage,straw_cereals_wheat_and_barley,6.48,,
diet_kid_goat_female_meat_replacement_stall,forage,ryegrass_fresh_second,0,,
diet_kid_goat_female_meat_replacement_stall,forage,ryegrass_fresh_third,0,,
diet_kid_goat_female_meat_replacement_stall,forage,ryegrass_fresh_fourth,0,,
diet_kid_goat_female_meat_replacement_stall,forage,ryegrass_hay_third,93.52,,
diet_kid_goat_female_meat_replacement_stall,forage,alfalfa_hay_first,0,,
diet_kid_goat_female_meat_replacement_stall,milk,goat_breast_milk,100,,
diet_kid_goat_female_meat_replacement_pasture,concentrate,skimmed_milk,0.87,,
diet_kid_goat_female_meat_replacement_pasture,concentrate,Vitamin/mineral_supplement,2.79,,
diet_kid_goat_female_meat_replacement_pasture,concentrate,molasses_beet,0,,
diet_kid_goat_female_meat_replacement_pasture,concentrate,lupin_australian,0,,
diet_kid_goat_female_meat_replacement_pasture,concentrate,soybean_hulls_12_cp,6.01,,
diet_kid_goat_female_meat_replacement_pasture,concentrate,palm_oil,1.12,,
diet_kid_goat_female_meat_replacement_pasture,concentrate,corn_gluten_feed_20_5_cp,0,,
diet_kid_goat_female_meat_replacement_pasture,concentrate,sunflower_seed,5.65,,
diet_kid_goat_female_meat_replacement_pasture,concentrate,wheat_bran_20_starch,7.38,,
diet_kid_goat_female_meat_replacement_pasture,concentrate,soybean_meal_47_cp,10.4,,
diet_kid_goat_female_meat_replacement_pasture,concentrate,wheat_soft_national_12_9_cp,21.03,Spain,
diet_kid_goat_female_meat_replacement_pasture,concentrate,barley_2_rows_national_11_3_cp,22.09,Spain,
diet_kid_goat_female_meat_replacement_pasture,concentrate,oats,0,,
diet_kid_goat_female_meat_replacement_pasture,concentrate,corn_national,16.69,Spain,
diet_kid_goat_female_meat_replacement_pasture,concentrate,beet_pulp_4_ash,2.51,,
diet_kid_goat_female_meat_replacement_pasture,concentrate,horse_bean_white_flower_variety,0,,
diet_kid_goat_female_meat_replacement_pasture,concentrate,cotton_seed_whole,0,,
diet_kid_goat_female_meat_replacement_pasture,concentrate,barley_ddgs,3.45,,
diet_kid_goat_female_meat_replacement_pasture,forage,straw_cereals_wheat_and_barley,31.17,,
diet_kid_goat_female_meat_replacement_pasture,forage,ryegrass_fresh_second,0,,
diet_kid_goat_female_meat_replacement_pasture,forage,ryegrass_fresh_third,42.86,,
diet_kid_goat_female_meat_replacement_pasture,forage,ryegrass_fresh_fourth,25.97,,
diet_kid_goat_female_meat_replacement_pasture,forage,ryegrass_hay_third,0,,
diet_kid_goat_female_meat_replacement_pasture,forage,alfalfa_hay_first,0,,
diet_kid_goat_female_meat_replacement_pasture,milk,goat_breast_milk,100,,
diet_mature_goat_female_dairy_stall,concentrate,skimmed_milk,0,,
diet_mature_goat_female_dairy_stall,concentrate,Vitamin/mineral_supplement,2.83,,
diet_mature_goat_female_dairy_stall,concentrate,molasses_beet,4.15,,
diet_mature_goat_female_dairy_stall,concentrate,lupin_australian,0,,
diet_mature_goat_female_dairy_stall,concentrate,soybean_hulls_12_cp,10.06,,
diet_mature_goat_female_dairy_stall,concentrate,palm_oil,1.13,,
diet_mature_goat_female_dairy_stall,concentrate,corn_gluten_feed_20_5_cp,5.01,,
diet_mature_goat_female_dairy_stall,concentrate,sunflower_seed,2.66,,
diet_mature_goat_female_dairy_stall,concentrate,wheat_bran_20_starch,9.91,,
diet_mature_goat_female_dairy_stall,concentrate,soybean_meal_47_cp,0,,
diet_mature_goat_female_dairy_stall,concentrate,wheat_soft_national_12_9_cp,0,Spain,
diet_mature_goat_female_dairy_stall,concentrate,barley_2_rows_national_11_3_cp,10.16,Spain,
diet_mature_goat_female_dairy_stall,concentrate,oats,10.23,,
diet_mature_goat_female_dairy_stall,concentrate,corn_national,24.42,Spain,
diet_mature_goat_female_dairy_stall,concentrate,beet_pulp_4_ash,3.05,,
diet_mature_goat_female_dairy_stall,concentrate,horse_bean_white_flower_variety,4.95,,
diet_mature_goat_female_dairy_stall,concentrate,cotton_seed_whole,6.24,,
diet_mature_goat_female_dairy_stall,concentrate,barley_ddgs,5.19,,
diet_mature_goat_female_dairy_stall,forage,straw_cereals_wheat_and_barley,0,,
diet_mature_goat_female_dairy_stall,forage,ryegrass_fresh_second,0,,
diet_mature_goat_female_dairy_stall,forage,ryegrass_fresh_third,0,,
diet_mature_goat_female_dairy_stall,forage,ryegrass_fresh_fourth,0,,
diet_mature_goat_female_dairy_stall,forage,ryegrass_hay_third,0,,
diet_mature_goat_female_dairy_stall,forage,alfalfa_hay_first,100,,
diet_mature_goat_female_dairy_stall,milk,goat_breast_milk,0,,
diet_mature_goat_female_dairy_pasture,concentrate,skimmed_milk,0,,
diet_mature_goat_female_dairy_pasture,concentrate,Vitamin/mineral_supplement,2.79,,
diet_mature_goat_female_dairy_pasture,concentrate,molasses_beet,0.82,,
diet_mature_goat_female_dairy_pasture,concentrate,lupin_australian,7.08,,
diet_mature_goat_female_dairy_pasture,concentrate,soybean_hulls_12_cp,4.96,,
diet_mature_goat_female_dairy_pasture,concentrate,palm_oil,1.12,,
diet_mature_goat_female_dairy_pasture,concentrate,corn_gluten_feed_20_5_cp,5.94,,
diet_mature_goat_female_dairy_pasture,concentrate,sunflower_seed,10.5,,
diet_mature_goat_female_dairy_pasture,concentrate,wheat_bran_20_starch,4.89,,
diet_mature_goat_female_dairy_pasture,concentrate,soybean_meal_47_cp,4.91,,
diet_mature_goat_female_dairy_pasture,concentrate,wheat_soft_national_12_9_cp,8.01,Spain,
diet_mature_goat_female_dairy_pasture,concentrate,barley_2_rows_national_11_3_cp,15.04,Spain,
diet_mature_goat_female_dairy_pasture,concentrate,oats,12.12,,
diet_mature_goat_female_dairy_pasture,concentrate,corn_national,14.46,Spain,
diet_mature_goat_female_dairy_pasture,concentrate,beet_pulp_4_ash,1.5,,
diet_mature_goat_female_dairy_pasture,concentrate,horse_bean_white_flower_variety,5.86,,
diet_mature_goat_female_dairy_pasture,concentrate,cotton_seed_whole,0,,
diet_mature_goat_female_dairy_pasture,concentrate,barley_ddgs,0,,
diet_mature_goat_female_dairy_pasture,forage,straw_cereals_wheat_and_barley,25,,
diet_mature_goat_female_dairy_pasture,forage,ryegrass_fresh_second,16.67,,
diet_mature_goat_female_dairy_pasture,forage,ryegrass_fresh_third,16.67,,
diet_mature_goat_female_dairy_pasture,forage,ryegrass_fresh_fourth,33.33,,
diet_mature_goat_female_dairy_pasture,forage,ryegrass_hay_third,8.33,,
diet_mature_goat_female_dairy_pasture,forage,alfalfa_hay_first,0,,
diet_mature_goat_female_dairy_pasture,milk,goat_breast_milk,0,,
diet_mature_goat_female_meat_stall,concentrate,skimmed_milk,0,,
diet_mature_goat_female_meat_stall,concentrate,Vitamin/mineral_supplement,2.79,,
diet_mature_goat_female_meat_stall,concentrate,molasses_beet,0,,
diet_mature_goat_female_meat_stall,concentrate,lupin_australian,0,,
diet_mature_goat_female_meat_stall,concentrate,soybean_hulls_12_cp,4.97,,
diet_mature_goat_female_meat_stall,concentrate,palm_oil,1.12,,
diet_mature_goat_female_meat_stall,concentrate,corn_gluten_feed_20_5_cp,7.93,,
diet_mature_goat_female_meat_stall,concentrate,sunflower_seed,8.41,,
diet_mature_goat_female_meat_stall,concentrate,wheat_bran_20_starch,9.8,,
diet_mature_goat_female_meat_stall,concentrate,soybean_meal_47_cp,7.86,,
diet_mature_goat_female_meat_stall,concentrate,wheat_soft_national_12_9_cp,15.03,Spain,
diet_mature_goat_female_meat_stall,concentrate,barley_2_rows_national_11_3_cp,25.11,Spain,
diet_mature_goat_female_meat_stall,concentrate,oats,0,,
diet_mature_goat_female_meat_stall,concentrate,corn_national,14.48,Spain,
diet_mature_goat_female_meat_stall,concentrate,beet_pulp_4_ash,2.51,,
diet_mature_goat_female_meat_stall,concentrate,horse_bean_white_flower_variety,0,,
diet_mature_goat_female_meat_stall,concentrate,cotton_seed_whole,0,,
diet_mature_goat_female_meat_stall,concentrate,barley_ddgs,0,,
diet_mature_goat_female_meat_stall,forage,straw_cereals_wheat_and_barley,28.57,,
diet_mature_goat_female_meat_stall,forage,ryegrass_fresh_second,0,,
diet_mature_goat_female_meat_stall,forage,ryegrass_fresh_third,0,,
diet_mature_goat_female_meat_stall,forage,ryegrass_fresh_fourth,0,,
diet_mature_goat_female_meat_stall,forage,ryegrass_hay_third,71.43,,
diet_mature_goat_female_meat_stall,forage,alfalfa_hay_first,0,,
diet_mature_goat_female_meat_stall,milk,goat_breast_milk,0,,
diet_mature_goat_female_meat_pasture,concentrate,skimmed_milk,0,,
diet_mature_goat_female_meat_pasture,concentrate,Vitamin/mineral_supplement,2.79,,
diet_mature_goat_female_meat_pasture,concentrate,molasses_beet,0,,
diet_mature_goat_female_meat_pasture,concentrate,lupin_australian,0,,
diet_mature_goat_female_meat_pasture,concentrate,soybean_hulls_12_cp,4.97,,
diet_mature_goat_female_meat_pasture,concentrate,palm_oil,1.12,,
diet_mature_goat_female_meat_pasture,concentrate,corn_gluten_feed_20_5_cp,7.93,,
diet_mature_goat_female_meat_pasture,concentrate,sunflower_seed,8.41,,
diet_mature_goat_female_meat_pasture,concentrate,wheat_bran_20_starch,9.8,,
diet_mature_goat_female_meat_pasture,concentrate,soybean_meal_47_cp,7.86,,
diet_mature_goat_female_meat_pasture,concentrate,wheat_soft_national_12_9_cp,15.03,Spain,
diet_mature_goat_female_meat_pasture,concentrate,barley_2_rows_national_11_3_cp,25.11,Spain,
diet_mature_goat_female_meat_pasture,concentrate,oats,0,,
diet_mature_goat_female_meat_pasture,concentrate,corn_national,14.48,Spain,
diet_mature_goat_female_meat_pasture,concentrate,beet_pulp_4_ash,2.51,,
diet_mature_goat_female_meat_pasture,concentrate,horse_bean_white_flower_variety,0,,
diet_mature_goat_female_meat_pasture,concentrate,cotton_seed_whole,0,,
diet_mature_goat_female_meat_pasture,concentrate,barley_ddgs,0,,
diet_mature_goat_female_meat_pasture,forage,straw_cereals_wheat_and_barley,22.22,,
diet_mature_goat_female_meat_pasture,forage,ryegrass_fresh_second,16.67,,
diet_mature_goat_female_meat_pasture,forage,ryegrass_fresh_third,11.11,,
diet_mature_goat_female_meat_pasture,forage,ryegrass_fresh_fourth,38.89,,
diet_mature_goat_female_meat_pasture,forage,ryegrass_hay_third,11.11,,
diet_mature_goat_female_meat_pasture,forage,alfalfa_hay_first,0,,
diet_mature_goat_female_meat_pasture,milk,goat_breast_milk,0,,
diet_lamb_dairy_slaughter,concentrate,corn_national,25,Spain,
diet_lamb_dairy_slaughter,concentrate,barley_2_rows_national_11_3_cp,22,Spain,
diet_lamb_dairy_slaughter,concentrate,wheat_soft_national_12_9_cp,25,Spain,
diet_lamb_dairy_slaughter,concentrate,soybean_meal_44_cp,22,,
diet_lamb_dairy_slaughter,concentrate,wheat_bran_20_starch,2.5,,
diet_lamb_dairy_slaughter,concentrate,barley_ddgs,0,,
diet_lamb_dairy_slaughter,concentrate,corn_gluten_feed_20_5_cp,0,,
diet_lamb_dairy_slaughter,concentrate,sunflower_seed,0,,
diet_lamb_dairy_slaughter,concentrate,palm_oil,1,,
diet_lamb_dairy_slaughter,concentrate,Vitamin/mineral_supplement,2.5,,
diet_lamb_dairy_slaughter,concentrate,beet_pulp_4_ash,0,,
diet_lamb_dairy_slaughter,concentrate,citrus_pulp_orange_tangerine,0,,
diet_lamb_dairy_slaughter,concentrate,molasses_beet,0,,
diet_lamb_dairy_slaughter,concentrate,cotton_seed_whole,0,,
