Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
QCL,Crops and livestock products,28,Antigua and Barbuda,5412,Yield,1318,Pineapples,2024,2024,kg/ha,4750.1,A,Official figure,
QCL,Crops and livestock products,28,Antigua and Barbuda,5412,Yield,1235,"Pumpkins, squash and gourds",2024,2024,kg/ha,5165.1,A,Official figure,
QCL,Crops and livestock products,28,Antigua and Barbuda,5412,Yield,1921.01,"Seed cotton, unginned",2024,2024,kg/ha,180.8,E,Estimated value,
QCL,Crops and livestock products,28,Antigua and Barbuda,5412,Yield,1215,Spinach,2024,2024,kg/ha,2283.5,A,Official figure,
QCL,Crops and livestock products,28,Antigua and Barbuda,5412,Yield,1530,Sweet potatoes,2024,2024,kg/ha,4828.7,A,Official figure,
QCL,Crops and livestock products,28,Antigua and Barbuda,5412,Yield,1550,Taro,2024,2024,kg/ha,4061.3,E,Estimated value,
QCL,Crops and livestock products,28,Antigua and Barbuda,5412,Yield,1234,Tomatoes,2024,2024,kg/ha,5446.2,A,Official figure,
QCL,Crops and livestock products,28,Antigua and Barbuda,5412,Yield,1221,Watermelons,2024,2024,kg/ha,5399.8,A,Official figure,
QCL,Crops and livestock products,28,Antigua and Barbuda,5412,Yield,1540,Yams,2024,2024,kg/ha,3314.4,E,Estimated value,
QCL,Crops and livestock products,32,Argentina,5412,Yield,1371,"Almonds, in shell",2024,2024,kg/ha,1782.6,E,Estimated value,
QCL,Crops and livestock products,32,Argentina,5412,Yield,1654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2024,2024,kg/ha,870.9,E,Estimated value,
QCL,Crops and livestock products,32,Argentina,5412,Yield,1341,Apples,2024,2024,kg/ha,27170.9,E,Estimated value,
QCL,Crops and livestock products,32,Argentina,5412,Yield,1343,Apricots,2024,2024,kg/ha,11412,E,Estimated value,
QCL,Crops and livestock products,32,Argentina,5412,Yield,1216,Artichokes,2024,2024,kg/ha,19874.9,E,Estimated value,
QCL,Crops and livestock products,32,Argentina,5412,Yield,1211,Asparagus,2024,2024,kg/ha,4036.9,E,Estimated value,
QCL,Crops and livestock products,32,Argentina,5412,Yield,1311,Avocados,2024,2024,kg/ha,7174.5,E,Estimated value,
QCL,Crops and livestock products,32,Argentina,5412,Yield,1312,Bananas,2024,2024,kg/ha,20957.2,E,Estimated value,
QCL,Crops and livestock products,32,Argentina,5412,Yield,115,Barley,2024,2024,kg/ha,3931.2,A,Official figure,
QCL,Crops and livestock products,32,Argentina,5412,Yield,1701,"Beans, dry",2024,2024,kg/ha,839,A,Official figure,
QCL,Crops and livestock products,32,Argentina,5412,Yield,1702,"Broad beans and horse beans, dry",2024,2024,kg/ha,8965.5,E,Estimated value,
QCL,Crops and livestock products,32,Argentina,5412,Yield,1195,Canary seed,2024,2024,kg/ha,1434.8,A,Official figure,
QCL,Crops and livestock products,32,Argentina,5412,Yield,1229,Cantaloupes and other melons,2024,2024,kg/ha,15464.6,E,Estimated value,
QCL,Crops and livestock products,32,Argentina,5412,Yield,1251,Carrots and turnips,2024,2024,kg/ha,34172,E,Estimated value,
QCL,Crops and livestock products,32,Argentina,5412,Yield,1520.01,"Cassava, fresh",2024,2024,kg/ha,10071.1,E,Estimated value,
QCL,Crops and livestock products,32,Argentina,5412,Yield,1199.9,Cereals n.e.c.,2024,2024,kg/ha,644.2,E,Estimated value,
QCL,Crops and livestock products,32,Argentina,5412,Yield,1344.02,Cherries,2024,2024,kg/ha,3325.8,E,Estimated value,
QCL,Crops and livestock products,32,Argentina,5412,Yield,1703,"Chick peas, dry",2024,2024,kg/ha,1053.3,A,Official figure,
QCL,Crops and livestock products,32,Argentina,5412,Yield,1652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2024,2024,kg/ha,1159.2,E,Estimated value,
QCL,Crops and livestock products,32,Argentina,5412,Yield,1231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2024,2024,kg/ha,23823.5,E,Estimated value,
QCL,Crops and livestock products,32,Argentina,5412,Yield,1315,Figs,2024,2024,kg/ha,3208.2,E,Estimated value,
QCL,Crops and livestock products,32,Argentina,5412,Yield,1929.01,"Flax, raw or retted",2024,2024,kg/ha,928.6,E,Estimated value,
QCL,Crops and livestock products,32,Argentina,5412,Yield,1330,Grapes,2024,2024,kg/ha,9597.5,A,Official figure,
QCL,Crops and livestock products,32,Argentina,5412,Yield,1252,Green garlic,2024,2024,kg/ha,9803.2,E,Estimated value,
QCL,Crops and livestock products,32,Argentina,5412,Yield,142,"Groundnuts, excluding shelled",2024,2024,kg/ha,3432.5,A,Official figure,
QCL,Crops and livestock products,32,Argentina,5412,Yield,1659,Hop cones,2024,2024,kg/ha,1226.9,E,Estimated value,
QCL,Crops and livestock products,32,Argentina,5412,Yield,1322,Lemons and limes,2024,2024,kg/ha,31252.3,E,Estimated value,
QCL,Crops and livestock products,32,Argentina,5412,Yield,1704,"Lentils, dry",2024,2024,kg/ha,1019.6,A,Official figure,
QCL,Crops and livestock products,32,Argentina,5412,Yield,1441,Linseed,2024,2024,kg/ha,1113.2,A,Official figure,
QCL,Crops and livestock products,32,Argentina,5412,Yield,1709.02,Lupins,2024,2024,kg/ha,1534.5,E,Estimated value,
QCL,Crops and livestock products,32,Argentina,5412,Yield,112,Maize (corn),2024,2024,kg/ha,6580.8,A,Official figure,
QCL,Crops and livestock products,32,Argentina,5412,Yield,1316,"Mangoes, guavas and mangosteens",2024,2024,kg/ha,8062.6,E,Estimated value,
QCL,Crops and livestock products,32,Argentina,5412,Yield,1630,Maté leaves,2024,2024,kg/ha,4285.4,A,Official figure,
QCL,Crops and livestock products,32,Argentina,5412,Yield,118,Millet,2024,2024,kg/ha,1166.8,A,Official figure,
QCL,Crops and livestock products,32,Argentina,5412,Yield,117,Oats,2024,2024,kg/ha,2035.6,A,Official figure,
QCL,Crops and livestock products,32,Argentina,5412,Yield,1450,Olives,2024,2024,kg/ha,2741.3,E,Estimated value,
QCL,Crops and livestock products,32,Argentina,5412,Yield,1253.02,"Onions and shallots, dry (excluding dehydrated)",2024,2024,kg/ha,35255.5,E,Estimated value,
QCL,Crops and livestock products,32,Argentina,5412,Yield,1323,Oranges,2024,2024,kg/ha,22747.2,E,Estimated value,
QCL,Crops and livestock products,32,Argentina,5412,Yield,1241.9,"Other beans, green",2024,2024,kg/ha,2327.5,E,Estimated value,
QCL,Crops and livestock products,32,Argentina,5412,Yield,1929.9,"Other fibre crops, raw, n.e.c.",2024,2024,kg/ha,999.8,E,Estimated value,
QCL,Crops and livestock products,32,Argentina,5412,Yield,1699,"Other stimulant, spice and aromatic crops, n.e.c.",2024,2024,kg/ha,1204.8,E,Estimated value,
QCL,Crops and livestock products,32,Argentina,5412,Yield,1290.9,"Other vegetables, fresh n.e.c.",2024,2024,kg/ha,14879.2,E,Estimated value,
QCL,Crops and livestock products,32,Argentina,5412,Yield,1317,Papayas,2024,2024,kg/ha,10936.3,E,Estimated value,
QCL,Crops and livestock products,32,Argentina,5412,Yield,1345,Peaches and nectarines,2024,2024,kg/ha,17804.3,E,Estimated value,
QCL,Crops and livestock products,32,Argentina,5412,Yield,1342.01,Pears,2024,2024,kg/ha,33698.1,E,Estimated value,
QCL,Crops and livestock products,32,Argentina,5412,Yield,1705,"Peas, dry",2024,2024,kg/ha,2362.9,A,Official figure,
QCL,Crops and livestock products,32,Argentina,5412,Yield,1242,"Peas, green",2024,2024,kg/ha,2017.9,E,Estimated value,
QCL,Crops and livestock products,32,Argentina,5412,Yield,1930.01,"Peppermint, spearmint",2024,2024,kg/ha,19174.4,E,Estimated value,
QCL,Crops and livestock products,32,Argentina,5412,Yield,1318,Pineapples,2024,2024,kg/ha,18034.3,E,Estimated value,
QCL,Crops and livestock products,32,Argentina,5412,Yield,1346,Plums and sloes,2024,2024,kg/ha,9567.8,E,Estimated value,
QCL,Crops and livestock products,32,Argentina,5412,Yield,1321,Pomelos and grapefruits,2024,2024,kg/ha,28155.2,E,Estimated value,
QCL,Crops and livestock products,32,Argentina,5412,Yield,1510,Potatoes,2024,2024,kg/ha,35777.5,E,Estimated value,
QCL,Crops and livestock products,32,Argentina,5412,Yield,1235,"Pumpkins, squash and gourds",2024,2024,kg/ha,14959.6,E,Estimated value,
QCL,Crops and livestock products,32,Argentina,5412,Yield,1342.02,Quinces,2024,2024,kg/ha,8557.7,E,Estimated value,
QCL,Crops and livestock products,32,Argentina,5412,Yield,1443,Rape or colza seed,2024,2024,kg/ha,1391.8,A,Official figure,
QCL,Crops and livestock products,32,Argentina,5412,Yield,113,Rice,2024,2024,kg/ha,6623.6,A,Official figure,
QCL,Crops and livestock products,32,Argentina,5412,Yield,116,Rye,2024,2024,kg/ha,1844.9,A,Official figure,
QCL,Crops and livestock products,32,Argentina,5412,Yield,1446,Safflower seed,2024,2024,kg/ha,720.9,A,Official figure,
QCL,Crops and livestock products,32,Argentina,5412,Yield,1921.01,"Seed cotton, unginned",2024,2024,kg/ha,2039.8,A,Official figure,
QCL,Crops and livestock products,32,Argentina,5412,Yield,114,Sorghum,2024,2024,kg/ha,3985.3,A,Official figure,
QCL,Crops and livestock products,32,Argentina,5412,Yield,141,Soya beans,2024,2024,kg/ha,2945,A,Official figure,
QCL,Crops and livestock products,32,Argentina,5412,Yield,1354,Strawberries,2024,2024,kg/ha,30007.8,E,Estimated value,
QCL,Crops and livestock products,32,Argentina,5412,Yield,1241.01,String beans,2024,2024,kg/ha,7558.5,E,Estimated value,
QCL,Crops and livestock products,32,Argentina,5412,Yield,1802,Sugar cane,2024,2024,kg/ha,28316.8,E,Estimated value,
QCL,Crops and livestock products,32,Argentina,5412,Yield,1445,Sunflower seed,2024,2024,kg/ha,2113.8,A,Official figure,
QCL,Crops and livestock products,32,Argentina,5412,Yield,1530,Sweet potatoes,2024,2024,kg/ha,12144.6,E,Estimated value,
QCL,Crops and livestock products,32,Argentina,5412,Yield,1324,"Tangerines, mandarins, clementines",2024,2024,kg/ha,13528.7,E,Estimated value,
QCL,Crops and livestock products,32,Argentina,5412,Yield,1620,Tea leaves,2024,2024,kg/ha,11943.9,A,Official figure,
QCL,Crops and livestock products,32,Argentina,5412,Yield,1234,Tomatoes,2024,2024,kg/ha,74399.6,E,Estimated value,
QCL,Crops and livestock products,32,Argentina,5412,Yield,1499.02,Tung nuts,2024,2024,kg/ha,2415.5,E,Estimated value,
QCL,Crops and livestock products,32,Argentina,5412,Yield,1970,Unmanufactured tobacco,2024,2024,kg/ha,1475.7,A,Official figure,
QCL,Crops and livestock products,32,Argentina,5412,Yield,1376,"Walnuts, in shell",2024,2024,kg/ha,1267,E,Estimated value,
QCL,Crops and livestock products,32,Argentina,5412,Yield,1221,Watermelons,2024,2024,kg/ha,13929.4,E,Estimated value,
QCL,Crops and livestock products,32,Argentina,5412,Yield,111,Wheat,2024,2024,kg/ha,2919,A,Official figure,
QCL,Crops and livestock products,51,Armenia,5412,Yield,1341,Apples,2024,2024,kg/ha,9493.4,A,Official figure,
QCL,Crops and livestock products,51,Armenia,5412,Yield,1343,Apricots,2024,2024,kg/ha,8290.3,A,Official figure,
QCL,Crops and livestock products,51,Armenia,5412,Yield,115,Barley,2024,2024,kg/ha,1726.7,A,Official figure,
QCL,Crops and livestock products,51,Armenia,5412,Yield,1701,"Beans, dry",2024,2024,kg/ha,2055.5,A,Official figure,
QCL,Crops and livestock products,51,Armenia,5412,Yield,1212,Cabbages,2024,2024,kg/ha,36872.6,A,Official figure,
QCL,Crops and livestock products,51,Armenia,5412,Yield,1251,Carrots and turnips,2024,2024,kg/ha,23125.2,A,Official figure,
QCL,Crops and livestock products,51,Armenia,5412,Yield,1213,Cauliflowers and broccoli,2024,2024,kg/ha,34563.5,A,Official figure,
QCL,Crops and livestock products,51,Armenia,5412,Yield,1199.9,Cereals n.e.c.,2024,2024,kg/ha,1607.1,A,Official figure,
QCL,Crops and livestock products,51,Armenia,5412,Yield,1344.02,Cherries,2024,2024,kg/ha,5195.3,A,Official figure,
QCL,Crops and livestock products,51,Armenia,5412,Yield,1703,"Chick peas, dry",2024,2024,kg/ha,1039.6,E,Estimated value,
QCL,Crops and livestock products,51,Armenia,5412,Yield,1232,Cucumbers and gherkins,2024,2024,kg/ha,44298.4,A,Official figure,
QCL,Crops and livestock products,51,Armenia,5412,Yield,1233,Eggplants (aubergines),2024,2024,kg/ha,38300.4,A,Official figure,
QCL,Crops and livestock products,51,Armenia,5412,Yield,1315,Figs,2024,2024,kg/ha,7038.3,A,Official figure,
QCL,Crops and livestock products,51,Armenia,5412,Yield,1330,Grapes,2024,2024,kg/ha,13615.5,A,Official figure,
QCL,Crops and livestock products,51,Armenia,5412,Yield,1252,Green garlic,2024,2024,kg/ha,11035.9,A,Official figure,
QCL,Crops and livestock products,51,Armenia,5412,Yield,1374,"Hazelnuts, in shell",2024,2024,kg/ha,2253.6,A,Official figure,
QCL,Crops and livestock products,51,Armenia,5412,Yield,1704,"Lentils, dry",2024,2024,kg/ha,1325,A,Official figure,
QCL,Crops and livestock products,51,Armenia,5412,Yield,1441,Linseed,2024,2024,kg/ha,1263.8,A,Official figure,
QCL,Crops and livestock products,51,Armenia,5412,Yield,112,Maize (corn),2024,2024,kg/ha,5188.1,A,Official figure,
QCL,Crops and livestock products,51,Armenia,5412,Yield,117,Oats,2024,2024,kg/ha,1482.4,A,Official figure,
QCL,Crops and livestock products,51,Armenia,5412,Yield,1253.02,"Onions and shallots, dry (excluding dehydrated)",2024,2024,kg/ha,36106.3,A,Official figure,
QCL,Crops and livestock products,51,Armenia,5412,Yield,1355.9,Other berries and fruits of the genus vaccinium n.e.c.,2024,2024,kg/ha,8737.6,A,Official figure,
QCL,Crops and livestock products,51,Armenia,5412,Yield,1359.9,"Other fruits, n.e.c.",2024,2024,kg/ha,2331.7,E,Estimated value,
QCL,Crops and livestock products,51,Armenia,5412,Yield,1709.9,Other pulses n.e.c.,2024,2024,kg/ha,1979.4,A,Official figure,
QCL,Crops and livestock products,51,Armenia,5412,Yield,1319,"Other tropical fruits, n.e.c.",2024,2024,kg/ha,11481,A,Official figure,
QCL,Crops and livestock products,51,Armenia,5412,Yield,1290.9,"Other vegetables, fresh n.e.c.",2024,2024,kg/ha,29672.1,A,Official figure,
QCL,Crops and livestock products,51,Armenia,5412,Yield,1345,Peaches and nectarines,2024,2024,kg/ha,11664,A,Official figure,
QCL,Crops and livestock products,51,Armenia,5412,Yield,1342.01,Pears,2024,2024,kg/ha,4811.5,A,Official figure,
QCL,Crops and livestock products,51,Armenia,5412,Yield,1705,"Peas, dry",2024,2024,kg/ha,1454.8,A,Official figure,
QCL,Crops and livestock products,51,Armenia,5412,Yield,1242,"Peas, green",2024,2024,kg/ha,6003.2,A,Official figure,
QCL,Crops and livestock products,51,Armenia,5412,Yield,1346,Plums and sloes,2024,2024,kg/ha,9356.9,A,Official figure,
QCL,Crops and livestock products,51,Armenia,5412,Yield,1510,Potatoes,2024,2024,kg/ha,19310.5,A,Official figure,
QCL,Crops and livestock products,51,Armenia,5412,Yield,1342.02,Quinces,2024,2024,kg/ha,4791.5,A,Official figure,
QCL,Crops and livestock products,51,Armenia,5412,Yield,116,Rye,2024,2024,kg/ha,1914.1,A,Official figure,
QCL,Crops and livestock products,51,Armenia,5412,Yield,1344.01,Sour cherries,2024,2024,kg/ha,3482.4,A,Official figure,
QCL,Crops and livestock products,51,Armenia,5412,Yield,1801,Sugar beet,2024,2024,kg/ha,15517.6,E,Estimated value,
QCL,Crops and livestock products,51,Armenia,5412,Yield,1234,Tomatoes,2024,2024,kg/ha,47404.5,A,Official figure,
QCL,Crops and livestock products,51,Armenia,5412,Yield,1970,Unmanufactured tobacco,2024,2024,kg/ha,2896.3,A,Official figure,
QCL,Crops and livestock products,51,Armenia,5412,Yield,1376,"Walnuts, in shell",2024,2024,kg/ha,1902.7,A,Official figure,
QCL,Crops and livestock products,51,Armenia,5412,Yield,1221,Watermelons,2024,2024,kg/ha,30934.2,A,Official figure,
QCL,Crops and livestock products,51,Armenia,5412,Yield,111,Wheat,2024,2024,kg/ha,2147.6,A,Official figure,
QCL,Crops and livestock products,36,Australia,5412,Yield,1371,"Almonds, in shell",2024,2024,kg/ha,6107,E,Estimated value,
QCL,Crops and livestock products,36,Australia,5412,Yield,1654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2024,2024,kg/ha,1160.6,E,Estimated value,
QCL,Crops and livestock products,36,Australia,5412,Yield,1341,Apples,2024,2024,kg/ha,15868.5,E,Estimated value,
QCL,Crops and livestock products,36,Australia,5412,Yield,1343,Apricots,2024,2024,kg/ha,1011.4,E,Estimated value,
QCL,Crops and livestock products,36,Australia,5412,Yield,1216,Artichokes,2024,2024,kg/ha,15100,E,Estimated value,
QCL,Crops and livestock products,36,Australia,5412,Yield,1211,Asparagus,2024,2024,kg/ha,5146.6,E,Estimated value,
QCL,Crops and livestock products,36,Australia,5412,Yield,1311,Avocados,2024,2024,kg/ha,5966.6,E,Estimated value,
QCL,Crops and livestock products,36,Australia,5412,Yield,1312,Bananas,2024,2024,kg/ha,29188.6,E,Estimated value,
QCL,Crops and livestock products,36,Australia,5412,Yield,115,Barley,2024,2024,kg/ha,2870.6,A,Official figure,
QCL,Crops and livestock products,36,Australia,5412,Yield,1701,"Beans, dry",2024,2024,kg/ha,1713.5,E,Estimated value,
QCL,Crops and livestock products,36,Australia,5412,Yield,1355.01,Blueberries,2024,2024,kg/ha,3908.5,E,Estimated value,
QCL,Crops and livestock products,36,Australia,5412,Yield,1702,"Broad beans and horse beans, dry",2024,2024,kg/ha,1866.5,A,Official figure,
QCL,Crops and livestock products,36,Australia,5412,Yield,1212,Cabbages,2024,2024,kg/ha,32385.9,E,Estimated value,
QCL,Crops and livestock products,36,Australia,5412,Yield,1195,Canary seed,2024,2024,kg/ha,681.1,E,Estimated value,
QCL,Crops and livestock products,36,Australia,5412,Yield,1229,Cantaloupes and other melons,2024,2024,kg/ha,33925.3,E,Estimated value,
QCL,Crops and livestock products,36,Australia,5412,Yield,1251,Carrots and turnips,2024,2024,kg/ha,59295.3,E,Estimated value,
QCL,Crops and livestock products,36,Australia,5412,Yield,1213,Cauliflowers and broccoli,2024,2024,kg/ha,12316.4,E,Estimated value,
QCL,Crops and livestock products,36,Australia,5412,Yield,1344.02,Cherries,2024,2024,kg/ha,7314,E,Estimated value,
QCL,Crops and livestock products,36,Australia,5412,Yield,1373,"Chestnuts, in shell",2024,2024,kg/ha,2113.7,E,Estimated value,
QCL,Crops and livestock products,36,Australia,5412,Yield,1703,"Chick peas, dry",2024,2024,kg/ha,2183,A,Official figure,
QCL,Crops and livestock products,36,Australia,5412,Yield,1231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2024,2024,kg/ha,22486,E,Estimated value,
QCL,Crops and livestock products,36,Australia,5412,Yield,1232,Cucumbers and gherkins,2024,2024,kg/ha,29700.2,E,Estimated value,
QCL,Crops and livestock products,36,Australia,5412,Yield,1351.01,Currants,2024,2024,kg/ha,4727.8,E,Estimated value,
QCL,Crops and livestock products,36,Australia,5412,Yield,1233,Eggplants (aubergines),2024,2024,kg/ha,21722.7,E,Estimated value,
QCL,Crops and livestock products,36,Australia,5412,Yield,1315,Figs,2024,2024,kg/ha,1003,E,Estimated value,
QCL,Crops and livestock products,36,Australia,5412,Yield,1657,"Ginger, raw",2024,2024,kg/ha,10871.4,E,Estimated value,
QCL,Crops and livestock products,36,Australia,5412,Yield,1330,Grapes,2024,2024,kg/ha,11929.6,E,Estimated value,
QCL,Crops and livestock products,36,Australia,5412,Yield,1290.01,Green corn (maize),2024,2024,kg/ha,11760.3,E,Estimated value,
QCL,Crops and livestock products,36,Australia,5412,Yield,1252,Green garlic,2024,2024,kg/ha,6824.4,E,Estimated value,
QCL,Crops and livestock products,36,Australia,5412,Yield,142,"Groundnuts, excluding shelled",2024,2024,kg/ha,3132.1,E,Estimated value,
QCL,Crops and livestock products,36,Australia,5412,Yield,1374,"Hazelnuts, in shell",2024,2024,kg/ha,1088,E,Estimated value,
QCL,Crops and livestock products,36,Australia,5412,Yield,1449.02,Hempseed,2024,2024,kg/ha,3000,E,Estimated value,
